,state_name,assembly_constituency_number,assembly_ constituency_name,candidate_name, SEX , AGE , CATEGORY ,party_name, SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED ,total_votes_in_state
1195,Maharashtra,88,Loha,Subhash Bhagwan Kolhe,MALE,30.0,GENERAL,SBBGP,Sewing Machine,2558,1.0,2559,1.328005397,274323.0
1196,Maharashtra,88,Loha,Pandurang Tolaba Wanne,MALE,50.0,SC,IND,Gas Stove,1699,1.0,1700,0.882223202,274323.0
1197,Maharashtra,88,Loha,NOTA,,,,NOTA,NOTA,1247,2.0,1249,0.648174576,274323.0
1198,Maharashtra,88,Loha,Hanmant Raghunath Wadwale,MALE,49.0,GENERAL,BSP,Elephant,1115,3.0,1118,0.580191494,274323.0
1199,Maharashtra,88,Loha,Bharat Babarao Kopnar,MALE,30.0,GENERAL,IND,Pressure Cooker,634,,634,0.329017359,274323.0
1200,Maharashtra,88,Loha,Rukminbai Shankarrao Gite,FEMALE,57.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,515,3.0,518,0.268818599,274323.0
1201,Maharashtra,88,Loha,Rangnath Bapurao Gajale,MALE,27.0,SC,IND,Cup & Saucer,460,1.0,461,0.239238174,274323.0
1202, TURNOUT , TOTAL : ,,,,,,,,190674,2021.0,192695,70.24383665,
1203,Maharashtra,89,Naigaon,Rajesh Pawar,MALE,47.0,GENERAL,BJP,Lotus,117061,689.0,117750,56.06849165,283413.0
1204,Maharashtra,89,Naigaon,Chavan Vasantrao Balwantrao,MALE,64.0,GENERAL,INC,Hand,62484,882.0,63366,30.17270524,283413.0
1205,Maharashtra,89,Naigaon,Marotrao Vyankatrao Kawale Guruji,MALE,53.0,GENERAL,VBA,Gas Cylinder,22928,77.0,23005,10.95418811,283413.0
1206,Maharashtra,89,Naigaon,Aniket Amrutrao Shinde,MALE,26.0,GENERAL,SBBGP,Sewing Machine,1219,2.0,1221,0.581398117,283413.0
1207,Maharashtra,89,Naigaon,NOTA,,,,NOTA,NOTA,959,1.0,960,0.457118913,283413.0
1208,Maharashtra,89,Naigaon,Ajaj Najirsab Sayyad,MALE,26.0,GENERAL,AIMIM,Kite,952,2.0,954,0.45426192,283413.0
1209,Maharashtra,89,Naigaon,Sayyad Haidar Sayyad Rajjaq,MALE,35.0,GENERAL,IND,Television,698,,698,0.332363543,283413.0
1210,Maharashtra,89,Naigaon,Havgirao Sambhaji Honshette,MALE,64.0,GENERAL,IND,Room Cooler,659,,659,0.313793087,283413.0
1211,Maharashtra,89,Naigaon,Babarao Laxmanrao Dongaonkar,MALE,45.0,SC,NSPU,Helicopter,404,,404,0.192370876,283413.0
1212,Maharashtra,89,Naigaon,Digambar Hulappa Ramlod,MALE,27.0,GENERAL,IND,Almirah,305,,305,0.145230488,283413.0
1213,Maharashtra,89,Naigaon,Shankar Poshatti Shamante,MALE,60.0,GENERAL,IND,Bat,301,,301,0.143325826,283413.0
1214,Maharashtra,89,Naigaon,Kailas Subhash Bhalerao,MALE,33.0,SC,IND,Cot,220,1.0,221,0.105232583,283413.0
1215,Maharashtra,89,Naigaon,Varsharani Baburao Namwad,FEMALE,34.0,SC,BHAPRAP,Ludo,167,,167,0.079519644,283413.0
1216, TURNOUT , TOTAL : ,,,,,,,,208357,1654.0,210011,74.10069404,
1217,Maharashtra,90,Deglur ,Antapurkar Raosaheb Jayvanta,MALE,62.0,SC,INC,Hand,88571,836.0,89407,50.19171284,291870.0
1218,Maharashtra,90,Deglur ,Sabne Subhash Pirajirao,MALE,49.0,SC,SHS,Bow and Arrow,66071,903.0,66974,37.59817213,291870.0
1219,Maharashtra,90,Deglur ,Ramchandra Gangaram Bharande,MALE,43.0,SC,VBA,Gas Cylinder,11989,68.0,12057,6.76861411,291870.0
1220,Maharashtra,90,Deglur ,Balaji Baliram Bande,MALE,55.0,SC,IND,Sewing Machine,3508,15.0,3523,1.977757942,291870.0
1221,Maharashtra,90,Deglur ,NOTA,,,,NOTA,NOTA,1668,8.0,1676,0.940880588,291870.0
1222,Maharashtra,90,Deglur ,Savitribai Kamble Nagnikar,FEMALE,45.0,SC,BSP,Elephant,1363,2.0,1365,0.766289978,291870.0
1223,Maharashtra,90,Deglur ,Ramchandra Laloo Vananje,MALE,58.0,SC,IND,Truck,1001,,1001,0.561945984,291870.0
1224,Maharashtra,90,Deglur ,Balwant Rajaram Gajbhare,MALE,37.0,SC,IND,Helicopter,844,2.0,846,0.474931371,291870.0
1225,Maharashtra,90,Deglur ,Vimal Baburao Wagmare,FEMALE,42.0,SC,NSPU,Cup & Saucer,658,1.0,659,0.369952451,291870.0
1226,Maharashtra,90,Deglur ,Bhimrao Narayan Gaikwad,MALE,59.0,SC,IND,Bat,623,,623,0.349742605,291870.0
1227, TURNOUT , TOTAL : ,,,,,,,,176296,1835.0,178131,61.03093843,
1228,Maharashtra,91,Mukhed,Tushar Govindrao Rathod,MALE,40.0,GENERAL,BJP,Lotus,100925,1648.0,102573,55.14262367,283183.0
1229,Maharashtra,91,Mukhed,Bhausaheb Khushalrao Patil,MALE,49.0,GENERAL,INC,Hand,70143,567.0,70710,38.01326782,283183.0
1230,Maharashtra,91,Mukhed,Jivan Vithalrao Daregawe,MALE,50.0,GENERAL,VBA,Gas Cylinder,8729,27.0,8756,4.707172578,283183.0
1231,Maharashtra,91,Mukhed,Balaji Janardhan Aaglave,MALE,45.0,GENERAL,SBBGP,Sewing Machine,1678,5.0,1683,0.904770609,283183.0
1232,Maharashtra,91,Mukhed,Jitendra Dashrath Waghmare,MALE,43.0,SC,BSP,Elephant,1210,8.0,1218,0.654789424,283183.0
1233,Maharashtra,91,Mukhed,NOTA,,,,NOTA,NOTA,1073,1.0,1074,0.577375896,283183.0
1234, TURNOUT , TOTAL : ,,,,,,,,183758,2256.0,186014,65.68685267,
1235,Maharashtra,92,Basmath,Chandrakant Alias Rajubhaiyya Ramakant Nawghare,MALE,38.0,GENERAL,NCP,Clock,74957,364.0,75321,34.59328627,292304.0
1236,Maharashtra,92,Basmath,Adv. Shivaji Munjajirao Jadhav,MALE,58.0,GENERAL,IND,Ganna Kisan,66425,645.0,67070,30.80378261,292304.0
1237,Maharashtra,92,Basmath,Mundada Jaiprakash Shankarlal,MALE,69.0,GENERAL,SHS,Bow and Arrow,41158,399.0,41557,19.08622028,292304.0
1238,Maharashtra,92,Basmath,Shaikh Farid Alias Munir Isak Patel,MALE,61.0,GENERAL,VBA,Gas Cylinder,25298,99.0,25397,11.66428608,292304.0
1239,Maharashtra,92,Basmath,NOTA,,,,NOTA,NOTA,1955,2.0,1957,0.898807255,292304.0
1240,Maharashtra,92,Basmath,Gautam Marotrao Dipke,MALE,37.0,SC,BSP,Elephant,1172,5.0,1177,0.540570332,292304.0
1241,Maharashtra,92,Basmath,Avez Ansari,MALE,52.0,GENERAL,ANC,Auto- Rickshaw,932,1.0,933,0.428506474,292304.0
1242,Maharashtra,92,Basmath,Kondiba Gounaji Maske,MALE,52.0,SC,APoI,Coat,911,,911,0.418402355,292304.0
1243,Maharashtra,92,Basmath,Balasaheb Desai Deshmukh,MALE,51.0,GENERAL,IND,Whistle,843,,843,0.387171444,292304.0
1244,Maharashtra,92,Basmath,Jadhav Shivaji Nandu,MALE,47.0,GENERAL,IND,Batsman,812,,812,0.372933823,292304.0
1245,Maharashtra,92,Basmath,Raghunath Subhanji Suryawanshi,MALE,52.0,GENERAL,IND,Key,746,1.0,747,0.343080746,292304.0
1246,Maharashtra,92,Basmath,Jadhav Shivaji Dhanju,MALE,53.0,GENERAL,IND,Cup & Saucer,528,,528,0.24249884,292304.0
1247,Maharashtra,92,Basmath,Ashok (Samrat) Sambhaji Gaikwad,MALE,33.0,SC,IND,Ring,479,1.0,480,0.220453491,292304.0
1248, TURNOUT , TOTAL : ,,,,,,,,216216,1517.0,217733,74.48854617,
1249,Maharashtra,93,Kalamnuri,Bangar Santosh Laxmanrao,MALE,39.0,GENERAL,SHS,Bow and Arrow,82016,499.0,82515,39.04113478,305506.0
1250,Maharashtra,93,Kalamnuri,Ajit Magar,MALE,44.0,GENERAL,VBA,Gas Cylinder,65892,245.0,66137,31.2920503,305506.0
1251,Maharashtra,93,Kalamnuri,Dr. Santosh Kautika Tarfe,MALE,43.0,ST,INC,Hand,57152,392.0,57544,27.22635957,305506.0
1252,Maharashtra,93,Kalamnuri,NOTA,,,,NOTA,NOTA,1244,3.0,1247,0.590005394,305506.0
1253,Maharashtra,93,Kalamnuri,Tarfe Santosh Ambadas,MALE,29.0,ST,IND,Road Roller,1088,,1088,0.514776158,305506.0
1254,Maharashtra,93,Kalamnuri,Mushtak Esak Shaikh,MALE,35.0,GENERAL,ANC,Gramophone,1078,,1078,0.510044759,305506.0
1255,Maharashtra,93,Kalamnuri,Piraji Gangaram Ingole,MALE,53.0,SC,BSP,Elephant,1000,1.0,1001,0.473612991,305506.0
1256,Maharashtra,93,Kalamnuri,Paikrao Ashok Wamanrao,MALE,61.0,SC,IND,Cup & Saucer,744,,744,0.352016049,305506.0
1257, TURNOUT , TOTAL : ,,,,,,,,210214,1140.0,211354,69.18162,
1258,Maharashtra,94,Hingoli,Tanhaji Sakharamji Mutkule,MALE,58.0,GENERAL,BJP,Lotus,94420,898.0,95318,47.58310495,312431.0
1259,Maharashtra,94,Hingoli,Patil Bhaurao Baburao,MALE,63.0,GENERAL,INC,Hand,70646,607.0,71253,35.56976622,312431.0
1260,Maharashtra,94,Hingoli,Vasim Deshmukh,MALE,35.0,GENERAL,VBA,Gas Cylinder,19718,138.0,19856,9.912190057,312431.0
1261,Maharashtra,94,Hingoli,Adv.Vijay Dnyanba Raut,MALE,35.0,GENERAL,PHJSP,Cup & Saucer,4630,16.0,4646,2.319300715,312431.0
1262,Maharashtra,94,Hingoli,Asaraji (Pappu) Suresh Chavan,MALE,38.0,GENERAL,IND,Air Conditioner,1730,3.0,1733,0.865120133,312431.0
1263,Maharashtra,94,Hingoli,Suresh Mohan Gaikwad,MALE,39.0,GENERAL,BSP,Elephant,1566,1.0,1567,0.782252308,312431.0
1264,Maharashtra,94,Hingoli,NOTA,,,,NOTA,NOTA,1366,3.0,1369,0.683409961,312431.0
1265,Maharashtra,94,Hingoli,Muktarodin Azizodin Shekh,MALE,66.0,GENERAL,IND,DIAMOND,967,,967,0.482730046,312431.0
1266,Maharashtra,94,Hingoli,Raavan alias Ramesh Punjaji Dhabe,MALE,41.0,SC,APoI,Coat,844,1.0,845,0.421827186,312431.0
1267,Maharashtra,94,Hingoli,Ganesh Govindrao Wankhede,MALE,59.0,GENERAL,BHJSRP,Telephone,653,2.0,655,0.326978469,312431.0
1268,Maharashtra,94,Hingoli,Sayyed A. Khadir Sayyed Mastan (Goregaonkar),MALE,46.0,GENERAL,IND,Key,622,,622,0.310504745,312431.0
1269,Maharashtra,94,Hingoli,Vinod Keshavrao Paratwar,MALE,66.0,GENERAL,IND,Road Roller,526,,526,0.262581183,312431.0
1270,Maharashtra,94,Hingoli,Sunil Dasharath Ingole,MALE,39.0,SC,BAHUMP,SHIP,344,1.0,345,0.172225301,312431.0
1271,Maharashtra,94,Hingoli,Prakash Mahadu Raut,MALE,49.0,GENERAL,IND,Apple,324,1.0,325,0.162241225,312431.0
1272,Maharashtra,94,Hingoli,Adv. Sadashiv Yadavrao Hatkar,MALE,45.0,SC,BVA,Whistle,292,,292,0.145767501,312431.0
1273, TURNOUT , TOTAL : ,,,,,,,,198648,1671.0,200319,64.11623687,
1274,Maharashtra,95,Jintur,Bordikar Meghna Deepak Sakore,FEMALE,39.0,GENERAL,BJP,Lotus,116146,767.0,116913,45.46366617,350923.0
1275,Maharashtra,95,Jintur,Bhambale Vijay Manikrao,MALE,45.0,GENERAL,NCP,Clock,112579,617.0,113196,44.01824566,350923.0
1276,Maharashtra,95,Jintur,Manohar Rustum Wakle,MALE,41.0,SC,VBA,Gas Cylinder,13107,65.0,13172,5.122162725,350923.0
1277,Maharashtra,95,Jintur,Patil Ram Sukhdev,MALE,52.0,GENERAL,IND,Television,4717,10.0,4727,1.838176678,350923.0
1278,Maharashtra,95,Jintur,Ankush Sitaram Rathod,MALE,29.0,GENERAL,CPI,Ears of Corn And Sickle,1791,1.0,1792,0.696850562,350923.0
1279,Maharashtra,95,Jintur,NOTA,,,,NOTA,NOTA,1453,7.0,1460,0.567746552,350923.0
1280,Maharashtra,95,Jintur,Rajesh Bhagwanrao Bhise,MALE,40.0,SC,IND,Football,1366,,1366,0.531193007,350923.0
1281,Maharashtra,95,Jintur,Gaikwad Dinkar Dharoji,MALE,29.0,SC,BAHUMP,Whistle,1216,,1216,0.472862881,350923.0
1282,Maharashtra,95,Jintur,Devanand Shamrao Ratne,MALE,51.0,GENERAL,IND,Cup & Saucer,837,,837,0.325482098,350923.0
1283,Maharashtra,95,Jintur,Ghansawadh Rajendra Sahaduji,MALE,46.0,SC,BSP,Elephant,790,1.0,791,0.307594193,350923.0
1284,Maharashtra,95,Jintur,Balaji Madhavrao Shinde,MALE,52.0,GENERAL,SBBGP,Sewing Machine,575,3.0,578,0.224765416,350923.0
1285,Maharashtra,95,Jintur,Dnyandev Narayanrao Dabhade,MALE,68.0,SC,IND,Key,433,,433,0.168379628,350923.0
1286,Maharashtra,95,Jintur,Mahendra Bajirao Kale,MALE,38.0,SC,ANC,Gramophone,388,,388,0.15088059,350923.0
1287,Maharashtra,95,Jintur,Syed Javed Hashmi Syed Amir Hashmi,MALE,60.0,GENERAL,IND,Ganna Kisan,288,,288,0.11199384,350923.0
1288, TURNOUT , TOTAL : ,,,,,,,,255686,1471.0,257157,73.28017827,
1289,Maharashtra,96,Parbhani ,DR. RAHUL VEDPRAKASH PATIL,MALE,44.0,GENERAL,SHS,Bow and Arrow,103469,1115.0,104584,54.3971705,306460.0
1290,Maharashtra,96,Parbhani ,MOHAMMAD GOUSE ZAIN,MALE,43.0,GENERAL,VBA,Gas Cylinder,22620,174.0,22794,11.85582024,306460.0
1291,Maharashtra,96,Parbhani ,ALI KHAN MOIN KHAN,MALE,36.0,GENERAL,AIMIM,Kite,22666,75.0,22741,11.82825341,306460.0
1292,Maharashtra,96,Parbhani ,SURESH KUNDLIKRAO NAGRE,MALE,40.0,GENERAL,IND,Tractor Chalata Kissan,18260,171.0,18431,9.586497451,306460.0
1293,Maharashtra,96,Parbhani ,DESHMUKH RAVIRAJ ASHOKRAO,MALE,38.0,GENERAL,INC,Hand,15441,139.0,15580,8.103609695,306460.0
1294,Maharashtra,96,Parbhani ,SACHIN BHIMRAO PATIL,MALE,33.0,GENERAL,MNS,Railway Engine,1911,6.0,1917,0.997087278,306460.0
1295,Maharashtra,96,Parbhani ,NOTA,,,,NOTA,NOTA,1575,11.0,1586,0.824924581,306460.0
1296,Maharashtra,96,Parbhani ,PRATIBHA PRAMOD MESHRAM,FEMALE,43.0,SC,BSP,Elephant,834,14.0,848,0.441069385,306460.0
1297,Maharashtra,96,Parbhani ,VINOD ANNA RANGNATHARAO BHOSALE,MALE,44.0,GENERAL,BMUP,Cot,706,11.0,717,0.372932487,306460.0
1298,Maharashtra,96,Parbhani ,SANGITA PRABHAKAR JAGADE,FEMALE,35.0,GENERAL,IND,Television,703,1.0,704,0.36617081,306460.0
1299,Maharashtra,96,Parbhani ,BODHANE SHIVLING MAHADAPA,MALE,46.0,GENERAL,PHJSP,Cup & Saucer,553,1.0,554,0.288151462,306460.0
1300,Maharashtra,96,Parbhani ,SHAMIM KHAN NASEER KHAN,MALE,26.0,GENERAL,IND,Bat,465,,465,0.241859981,306460.0
1301,Maharashtra,96,Parbhani ,GOVIND (BHAIYA) RAMRAO DESHMUKH PEDGAONKAR,MALE,37.0,GENERAL,IND,Helicopter,461,1.0,462,0.240299594,306460.0
1302,Maharashtra,96,Parbhani ,ADV. AFZAL BAIG SAHAB,MALE,47.0,GENERAL,IND,Sewing Machine,375,2.0,377,0.19608863,306460.0
1303,Maharashtra,96,Parbhani ,ABDUL ZAMEER JAMMU BOSS,MALE,47.0,GENERAL,IND,Whistle,257,,257,0.133673151,306460.0
1304,Maharashtra,96,Parbhani ,SK. ALI SK. NABI,MALE,41.0,GENERAL,IND,Ring,243,,243,0.126391345,306460.0
1305, TURNOUT , TOTAL : ,,,,,,,,190539,1721.0,192260,62.73575671,
1306,Maharashtra,97,Gangakhed,RATNAKAR MANIKRAO GUTTE,MALE,61.0,GENERAL,RSPS,Tractor Chalata Kissan,80519,650.0,81169,30.07172549,389421.0
1307,Maharashtra,97,Gangakhed,KADAM VISHAL VIJAYKUMAR,MALE,38.0,GENERAL,SHS,Bow and Arrow,62643,468.0,63111,23.38154551,389421.0
1308,Maharashtra,97,Gangakhed,SITARAM CHIMAJI GHANDAT,MALE,78.0,SC,IND,Truck,52021,226.0,52247,19.35661942,389421.0
1309,Maharashtra,97,Gangakhed,KARUNABAI BALASAHEB KUNDGIR,FEMALE,50.0,GENERAL,VBA,Gas Cylinder,28640,197.0,28837,10.68361502,389421.0
1310,Maharashtra,97,Gangakhed,SANTOSH TRIMBAK MURKUTE,MALE,41.0,GENERAL,IND,Helicopter,22860,95.0,22955,8.50443468,389421.0
1311,Maharashtra,97,Gangakhed,DR. KENDRE MADHUSUDAN MANIKRAO,MALE,54.0,GENERAL,NCP,Clock,8144,60.0,8204,3.039441608,389421.0
1312,Maharashtra,97,Gangakhed,VITHTHAL KONDIBA JAWADE,MALE,69.0,SC,MNS,Railway Engine,4078,1.0,4079,1.511199698,389421.0
1313,Maharashtra,97,Gangakhed,ADV. SANJIV DEVRAO PRADHAN,MALE,45.0,SC,IND,Auto- Rickshaw,1732,,1732,0.641676361,389421.0
1314,Maharashtra,97,Gangakhed,NOTA,,,,NOTA,NOTA,1597,4.0,1601,0.593143103,389421.0
1315,Maharashtra,97,Gangakhed,GAJANAN DIGAMBAR GIRI,MALE,44.0,GENERAL,BVA,Whistle,1328,1.0,1329,0.492371757,389421.0
1316,Maharashtra,97,Gangakhed,TUKARAM TATERAO VHAWALE,MALE,45.0,SC,IND,Sewing Machine,1131,,1131,0.419016146,389421.0
1317,Maharashtra,97,Gangakhed,BALAJI MAROTI SAGAR,MALE,65.0,GENERAL,IND,Hat,1036,,1036,0.383820271,389421.0
1318,Maharashtra,97,Gangakhed,SAKHARAM GYANABA BOBDE,MALE,44.0,GENERAL,MHBHVCAG,Cup & Saucer,719,3.0,722,0.267488645,389421.0
1319,Maharashtra,97,Gangakhed,KHANDARE DEVRAO GANPATRAO,MALE,51.0,SC,BSP,Elephant,687,5.0,692,0.256374158,389421.0
1320,Maharashtra,97,Gangakhed,AJAHAR SHAIKH MEHTAB SHAIKH,MALE,37.0,GENERAL,IND,Bat,568,,568,0.21043428,389421.0
1321,Maharashtra,97,Gangakhed,GAJANAN BABURAO MARGIL,MALE,49.0,GENERAL,IND,Football,505,,505,0.187093858,389421.0
1322, TURNOUT , TOTAL : ,,,,,,,,268208,1710.0,269918,69.31264621,
1323,Maharashtra,98,Pathri,WARPUDKAR SURESH AMBADASRAO,MALE,68.0,GENERAL,INC,Hand,105297,328.0,105625,44.69386028,353895.0
1324,Maharashtra,98,Pathri,PHAD MOHAN MADHAVRAO,MALE,43.0,GENERAL,BJP,Lotus,90559,292.0,90851,38.44243219,353895.0
1325,Maharashtra,98,Pathri,VILAS SAHEB BABAR,MALE,42.0,GENERAL,VBA,Gas Cylinder,21702,42.0,21744,9.200693945,353895.0
1326,Maharashtra,98,Pathri,DR JAGDISH BALASAHEB SHINDE,MALE,37.0,GENERAL,IND,Key,8520,31.0,8551,3.618245673,353895.0
1327,Maharashtra,98,Pathri,AJAY SADASHIV SOLANKE,MALE,30.0,GENERAL,ARP,Cup & Saucer,1770,1.0,1771,0.749375873,353895.0
1328,Maharashtra,98,Pathri,NOTA,,,,NOTA,NOTA,1693,3.0,1696,0.717640587,353895.0
1329,Maharashtra,98,Pathri,GAUTAM VAIJNATHRAO UJGARE,MALE,39.0,SC,BSP,Elephant,1514,1.0,1515,0.641052765,353895.0
1330,Maharashtra,98,Pathri,MUJEEB ALAM BADARE ALAM,MALE,46.0,GENERAL,IND,Carrom Board,1222,,1222,0.517073584,353895.0
1331,Maharashtra,98,Pathri,CHAVAN NARAYAN TUKARAM,MALE,39.0,GENERAL,IND,Hand Cart,1174,2.0,1176,0.497609275,353895.0
1332,Maharashtra,98,Pathri,JAIJAIRAM SHRIRAM VIGHNE,MALE,40.0,GENERAL,IND,Bat,1155,,1155,0.488723395,353895.0
1333,Maharashtra,98,Pathri,MOIZ ANSARI ABDUL QUADER,MALE,45.0,GENERAL,BMUP,Whistle,1023,1.0,1024,0.43329243,353895.0
1334, TURNOUT , TOTAL : ,,,,,,,,235629,701.0,236330,66.77969454,
1335,Maharashtra,99,Partur,BABANRAO DATTATRYA YADAV(LONIKAR),MALE,60.0,GENERAL,BJP,Lotus,105784,537.0,106321,52.21206779,296299.0
1336,Maharashtra,99,Partur,JETHLIYA SURESHKUMAR KANHAIYALAL,MALE,63.0,GENERAL,INC,Hand,79735,644.0,80379,39.47248236,296299.0
1337,Maharashtra,99,Partur,SHIVAJI KAMLAJI SAWANE,MALE,36.0,GENERAL,VBA,Gas Cylinder,8591,25.0,8616,4.231141318,296299.0
1338,Maharashtra,99,Partur,COM. SARITA MAROTI KHANDARE,FEMALE,33.0,GENERAL,CPIM,"Hammer, Sickle and Star",2180,3.0,2183,1.072026636,296299.0
1339,Maharashtra,99,Partur,NOTA,,,,NOTA,NOTA,1145,6.0,1151,0.565232551,296299.0
1340,Maharashtra,99,Partur,NITIN BHAGWANRAO MORE,MALE,36.0,SC,BSP,Elephant,825,2.0,827,0.40612278,296299.0
1341,Maharashtra,99,Partur,PRAKASH ASARAM SOLANKE,MALE,51.0,GENERAL,MNS,Railway Engine,815,3.0,818,0.401703064,296299.0
1342,Maharashtra,99,Partur,ADV. ARJUN GOVINDRAO CHAVAN,MALE,33.0,GENERAL,IND,SHIP,658,3.0,661,0.324603576,296299.0
1343,Maharashtra,99,Partur,EHTESHAMUDDIN KHAWAJA MOHIUDDIN BUKHARI,MALE,39.0,GENERAL,IND,Cup & Saucer,535,1.0,536,0.263218634,296299.0
1344,Maharashtra,99,Partur,SANJAY SHANKAR CHAVAN,MALE,39.0,GENERAL,IND,Television,507,1.0,508,0.249468406,296299.0
1345,Maharashtra,99,Partur,ASHOK MAROTI RATHOD,MALE,40.0,GENERAL,IND,Pressure Cooker,413,,413,0.20281585,296299.0
1346,Maharashtra,99,Partur,MILIND DAMODHAR MAGARE,MALE,32.0,SC,IND,Road Roller,356,,356,0.174824316,296299.0
1347,Maharashtra,99,Partur,RAJU GULABRAO MORE,MALE,47.0,GENERAL,SBBGP,Sewing Machine,343,1.0,344,0.168931362,296299.0
1348,Maharashtra,99,Partur,SANTOSHKUMAR ANANDA MAGAR,MALE,29.0,GENERAL,AAAP,Broom,273,1.0,274,0.134555794,296299.0
1349,Maharashtra,99,Partur,AZHER YUNUS SHAIKH,MALE,32.0,GENERAL,IND,Whistle,245,1.0,246,0.120805567,296299.0
1350, TURNOUT , TOTAL : ,,,,,,,,202405,1228.0,203633,68.72551038,
1351,Maharashtra,100,Ghansawangi,Rajeshbhaiyya Tope,MALE,50.0,GENERAL,NCP,Clock,107374,475.0,107849,47.08555811,312859.0
1352,Maharashtra,100,Ghansawangi,Udhan Hikmat Baliram,MALE,54.0,GENERAL,SHS,Bow and Arrow,104194,246.0,104440,45.59723029,312859.0
1353,Maharashtra,100,Ghansawangi,Vishnu Shrirang Shelke,MALE,44.0,GENERAL,VBA,Gas Cylinder,9274,19.0,9293,4.057210466,312859.0
1354,Maharashtra,100,Ghansawangi,NOTA,,,,NOTA,NOTA,1841,1.0,1842,0.804194736,312859.0
1355,Maharashtra,100,Ghansawangi,Sk Hasnodin Sk Mohidin,MALE,51.0,GENERAL,BSP,Elephant,1072,2.0,1074,0.468895302,312859.0
1356,Maharashtra,100,Ghansawangi,Shrihari Yadavrao Jagtap,MALE,47.0,GENERAL,IND,Electric Pole,913,,913,0.398604665,312859.0
1357,Maharashtra,100,Ghansawangi,Kailas Suryabhan Chormare,MALE,41.0,GENERAL,IND,Whistle,721,2.0,723,0.315652983,312859.0
1358,Maharashtra,100,Ghansawangi,Ashok Raosaheb Aatole,MALE,44.0,GENERAL,BALP,Plate Containing Food,591,1.0,592,0.25845998,312859.0
1359,Maharashtra,100,Ghansawangi,Vaijinath Prabhakar Mukane,MALE,32.0,GENERAL,IND,Almirah,587,,587,0.256277041,312859.0
1360,Maharashtra,100,Ghansawangi,Dr. Aappasaheb Onkarrao Kadam,MALE,55.0,GENERAL,STBP,Cup & Saucer,550,5.0,555,0.242306231,312859.0
1361,Maharashtra,100,Ghansawangi,Kalyan Baburao Chimane,MALE,38.0,GENERAL,IND,Ring,477,,477,0.208252383,312859.0
1362,Maharashtra,100,Ghansawangi,Ranjeeta Hridayanath Mane,FEMALE,37.0,GENERAL,IND,Key,253,,253,0.110456715,312859.0
1363,Maharashtra,100,Ghansawangi,Amjad Magdummayoddin Kaji,MALE,39.0,GENERAL,IND,Bat,252,,252,0.110020127,312859.0
1364,Maharashtra,100,Ghansawangi,Babasaheb Patil Shinde,MALE,63.0,GENERAL,IND,Tractor Chalata Kissan,199,,199,0.086880973,312859.0
1365, TURNOUT , TOTAL : ,,,,,,,,228298,751.0,229049,73.21157454,
1366,Maharashtra,101,Jalna,Gorantyal Kailas Kisanrao,MALE,54.0,GENERAL,INC,Hand,91294,541.0,91835,49.28356767,333456.0
1367,Maharashtra,101,Jalna,Arjun Panditrao Khotkar,MALE,57.0,GENERAL,SHS,Bow and Arrow,66049,448.0,66497,35.68584308,333456.0
1368,Maharashtra,101,Jalna,Ashok Kharat,MALE,62.0,GENERAL,VBA,Gas Cylinder,8295,41.0,8336,4.473542986,333456.0
1369,Maharashtra,101,Jalna,Rashid Abdul Ajij,MALE,58.0,GENERAL,BSP,Elephant,6673,13.0,6686,3.588064828,333456.0
1370,Maharashtra,101,Jalna,Ekbal Ahemad Tajoddin Khan,MALE,67.0,GENERAL,AIMIM,Kite,4305,10.0,4315,2.315659547,333456.0
1371,Maharashtra,101,Jalna,David Pralhadrao Dhumare,MALE,41.0,GENERAL,IND,BELT,1569,,1569,0.84200923,333456.0
1372,Maharashtra,101,Jalna,NOTA,,,,NOTA,NOTA,843,5.0,848,0.455082108,333456.0
1373,Maharashtra,101,Jalna,George Robinson Shinde,MALE,61.0,GENERAL,IND,Sewing Machine,689,,689,0.369754213,333456.0
1374,Maharashtra,101,Jalna,Juned Yunus Qureshi,MALE,26.0,GENERAL,IND,Air Conditioner,511,,511,0.274229902,333456.0
1375,Maharashtra,101,Jalna,Gautam Gangadhar Kakade,MALE,40.0,SC,IND,Cup & Saucer,421,1.0,422,0.226467747,333456.0
1376,Maharashtra,101,Jalna,Haresh Dhannulal Bhurewal,MALE,31.0,GENERAL,IND,Basket containing Fruits,390,,390,0.209294837,333456.0
1377,Maharashtra,101,Jalna,Tulsabai Shankar Kshirsagar,FEMALE,73.0,SC,IND,Television,374,,374,0.200708383,333456.0
1378,Maharashtra,101,Jalna,Chhaburao Kaduba Doifode,MALE,51.0,GENERAL,IND,Bangles,359,,359,0.192658581,333456.0
1379,Maharashtra,101,Jalna,Annasaheb Rambhau Chittekar,MALE,46.0,SC,BMUP,Cot,343,,343,0.184072126,333456.0
1380,Maharashtra,101,Jalna,Vinod Shamson Londhe,MALE,44.0,GENERAL,IND,Balloon,327,1.0,328,0.176022325,333456.0
1381,Maharashtra,101,Jalna,Rekhabai Dhondiram Khande,FEMALE,51.0,SC,IND,Baby Walker,303,,303,0.162605989,333456.0
1382,Maharashtra,101,Jalna,Ravi Pandurang Mhaske,MALE,34.0,SC,PPID,Gas Stove,245,2.0,247,0.132553397,333456.0
